CompanyName;FirstName;LastName;Address;Country;OrderID;OrderDate;RequiredDate;ShippedDate;Freight;UnitPrice;Quantity;ProductName;NumInStore
Consolidated Holdings;Elizabeth;Brown;Berkeley Gardens 12  Brewery;UK;10435;2000-05-19;2000-06-30;2000-05-22;9;32;15;Gustaf´s Knäckebröd;869
Consolidated Holdings;Elizabeth;Brown;Berkeley Gardens 12  Brewery;UK;10435;2000-05-19;2000-06-30;2000-05-22;9;30;13;Sill;290
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10434;2000-05-18;2000-06-15;2000-05-28;18;29;9;Queso Cabrales;780
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10434;2000-05-18;2000-06-15;2000-05-28;18;29;21;Lakkalikööri;2000
Princesa Isabel Vinhos;Isabel;de Castro;Estrada da saúde n 58;Portugal;10433;2000-05-18;2000-06-15;2000-06-16;74;45;31;Gnocchi di nonna Alice;980
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10432;2000-05-15;2000-05-29;2000-05-22;4;40;13;Gumbär Gummibärchen;778
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10432;2000-05-15;2000-05-29;2000-05-22;4;21;43;Tourtière;780
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10431;2000-05-14;2000-05-28;2000-05-22;44;46;53;Alice Mutton;44
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10431;2000-05-14;2000-05-28;2000-05-22;44;30;53;Boston Crab Meat;21
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10431;2000-05-14;2000-05-28;2000-05-22;44;23;33;Zaanse koeken;8
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10430;2000-05-14;2000-05-28;2000-05-18;459;59;73;Raclette Courdavault;766
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10430;2000-05-14;2000-05-28;2000-05-18;459;46;48;Alice Mutton;44
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10430;2000-05-14;2000-05-28;2000-05-18;459;45;33;Gnocchi di nonna Alice;980
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10430;2000-05-14;2000-05-28;2000-05-18;459;23;53;Sir Rodney´s Scones;800
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10429;2000-05-13;2000-06-24;2000-05-22;57;50;38;Vegie-spread;780
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10429;2000-05-13;2000-06-24;2000-05-22;57;28;43;Valkoinen suklaa;1600
Reggiani Caseifici;Maurizio;Moroni;Strada Provinciale 124;Italy;10428;2000-05-12;2000-06-09;2000-05-19;11;25;23;Spegesild;790
Galería del gastrónomo;Eduardo;Saavedra;Rambla de Cataluña, 23;Spain;10426;2000-05-11;2000-06-08;2000-05-21;19;45;8;Gnocchi di nonna Alice;980
Galería del gastrónomo;Eduardo;Saavedra;Rambla de Cataluña, 23;Spain;10426;2000-05-11;2000-06-08;2000-05-21;19;42;10;Wimmers gute Semmelknödel;888
Piccolo und mehr;Georg;Pipps;Geislweg 14;Austria;10427;2000-05-11;2000-06-08;2000-06-15;31;34;38;Tofu;450
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10425;2000-05-08;2000-06-05;2000-05-29;8;34;13;Pâté chinois;1600
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10425;2000-05-08;2000-06-05;2000-05-29;8;29;23;Lakkalikööri;2000
Gourmet Lanchonetes;André;Fonseca;Av Brasil, 442;Brazil;10423;2000-05-07;2000-05-21;2000-06-08;25;59;23;Raclette Courdavault;766
Gourmet Lanchonetes;André;Fonseca;Av Brasil, 442;Brazil;10423;2000-05-07;2000-05-21;2000-06-08;25;25;17;Gorgonzola Telino;653
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10424;2000-05-07;2000-06-04;2000-05-11;371;226;52;Côte de Blaye;67
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10424;2000-05-07;2000-06-04;2000-05-11;371;29;63;Steeleye Stout;3400
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10424;2000-05-07;2000-06-04;2000-05-11;371;25;33;Scottish Longbreads;5000
Franchi SpA;Paolo;Accorti;Via Monte Bianco 34;Italy;10422;2000-05-06;2000-06-03;2000-05-15;3;40;5;Gumbär Gummibärchen;778
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10421;2000-05-05;2000-06-16;2000-05-11;99;41;18;Perth Pasties;500
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10421;2000-05-05;2000-06-16;2000-05-11;99;40;33;Gumbär Gummibärchen;778
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10421;2000-05-05;2000-06-16;2000-05-11;99;25;13;Original Frankfurter grüne Soße;944
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10421;2000-05-05;2000-06-16;2000-05-11;99;22;7;Teatime Chocolate Biscuits;4000
Wellington Importadora;Paula;Parente;Rua do Mercado, 12;Brazil;10420;2000-05-05;2000-06-02;2000-05-11;44;93;23;Mishi Kobe Niku;384
Wellington Importadora;Paula;Parente;Rua do Mercado, 12;Brazil;10420;2000-05-05;2000-06-02;2000-05-11;44;27;23;Röd Kaviar;125
Wellington Importadora;Paula;Parente;Rua do Mercado, 12;Brazil;10420;2000-05-05;2000-06-02;2000-05-11;44;27;11;Outback Lager;2300
Wellington Importadora;Paula;Parente;Rua do Mercado, 12;Brazil;10420;2000-05-05;2000-06-02;2000-05-11;44;20;5;Bröd;230
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10419;2000-05-04;2000-06-01;2000-05-14;137;44;23;Gudbrandsdalsost;256
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10419;2000-05-04;2000-06-01;2000-05-14;137;42;63;Camembert Pierrot;55
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10418;2000-05-01;2000-05-29;2000-05-08;18;38;19;Sirop d´érable;1300
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10418;2000-05-01;2000-05-29;2000-05-08;18;30;63;Sill;290
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10418;2000-05-01;2000-05-29;2000-05-08;18;23;58;Zaanse koeken;8
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10418;2000-05-01;2000-05-29;2000-05-08;18;23;18;Longlife Tofu;388
Simons bistro;Jytte;Petersen;Vinbæltet 34;Denmark;10417;2000-04-30;2000-05-28;2000-05-12;70;226;53;Côte de Blaye;67
Simons bistro;Jytte;Petersen;Vinbæltet 34;Denmark;10417;2000-04-30;2000-05-28;2000-05-12;70;25;5;Spegesild;790
Simons bistro;Jytte;Petersen;Vinbæltet 34;Denmark;10417;2000-04-30;2000-05-28;2000-05-12;70;25;39;Scottish Longbreads;5000
Simons bistro;Jytte;Petersen;Vinbæltet 34;Denmark;10417;2000-04-30;2000-05-28;2000-05-12;70;25;38;Original Frankfurter grüne Soße;944
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10416;2000-04-30;2000-05-28;2000-05-11;23;41;13;Perth Pasties;500
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10416;2000-04-30;2000-05-28;2000-05-11;23;31;23;Ravioli Angelo;443
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10416;2000-04-30;2000-05-28;2000-05-11;23;22;23;Teatime Chocolate Biscuits;4000
Hungry Coyote Import Store;Yoshi;Latimer;City Center Plaza 516 Main St;USA;10415;2000-04-29;2000-05-27;2000-05-08;0;46;5;Alice Mutton;44
Hungry Coyote Import Store;Yoshi;Latimer;City Center Plaza 516 Main St;USA;10415;2000-04-29;2000-05-27;2000-05-08;0;17;23;Geitost;789
Familia Arquibaldo;Aria;Cruz;Rua Orós, 92;Brazil;10414;2000-04-28;2000-05-26;2000-05-01;21;22;21;Teatime Chocolate Biscuits;4000
Familia Arquibaldo;Aria;Cruz;Rua Orós, 92;Brazil;10414;2000-04-28;2000-05-26;2000-05-01;21;17;53;Geitost;789
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10413;2000-04-28;2000-05-26;2000-04-30;96;54;43;Tarte au sucre;300
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10413;2000-04-28;2000-05-26;2000-04-30;96;29;27;Te från himlen;5000
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10413;2000-04-28;2000-05-26;2000-04-30;96;29;17;Lakkalikööri;2000
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10412;2000-04-27;2000-05-25;2000-04-29;4;34;23;Tofu;450
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10411;2000-04-24;2000-05-22;2000-05-05;24;59;12;Raclette Courdavault;766
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10411;2000-04-24;2000-05-22;2000-05-05;24;31;43;Gula Malacca;995
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10411;2000-04-24;2000-05-22;2000-05-05;24;23;28;Jack´s New England Clam Chowder;734
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10410;2000-04-24;2000-05-22;2000-04-29;2;59;19;Raclette Courdavault;766
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10410;2000-04-24;2000-05-22;2000-04-29;2;17;52;Geitost;789
Océano Atlántico Ltda;Yvonne;Moncada;Ing Gustavo Moncada 8585 Piso 20-A;Argentina;10409;2000-04-23;2000-05-21;2000-04-28;30;34;15;Tofu;450
Océano Atlántico Ltda;Yvonne;Moncada;Ing Gustavo Moncada 8585 Piso 20-A;Argentina;10409;2000-04-23;2000-05-21;2000-04-28;30;23;15;Sir Rodney´s Scones;800
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10408;2000-04-22;2000-05-20;2000-04-28;11;54;38;Tarte au sucre;300
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10408;2000-04-22;2000-05-20;2000-04-28;11;36;13;Gravad lax;800
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10408;2000-04-22;2000-05-20;2000-04-28;11;21;9;Tourtière;780
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10407;2000-04-21;2000-05-19;2000-05-14;91;44;18;Gudbrandsdalsost;256
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10407;2000-04-21;2000-05-19;2000-05-14;91;32;18;Fløtemysost;445
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10407;2000-04-21;2000-05-19;2000-05-14;91;29;33;Queso Cabrales;780
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10406;2000-04-21;2000-06-02;2000-04-27;108;51;45;Rössle Sauerkraut;88
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10406;2000-04-21;2000-06-02;2000-04-27;108;30;8;Inlagd Sill;443
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10406;2000-04-21;2000-06-02;2000-04-27;108;30;5;Boston Crab Meat;21
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10406;2000-04-21;2000-06-02;2000-04-27;108;29;13;Te från himlen;5000
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10406;2000-04-21;2000-06-02;2000-04-27;108;23;33;Sir Rodney´s Scones;800
LINO-Delicateses;Felipe;Izquierdo;Ave 5 de Mayo Porlamar;Venezuela;10405;2000-04-20;2000-05-18;2000-05-06;35;23;53;Aniseed Syrup;120
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10403;2000-04-17;2000-05-15;2000-04-23;74;29;24;Pavlova;2400
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10403;2000-04-17;2000-05-15;2000-04-23;74;25;73;Chocolade;550
Magazzini Alimentari Riuniti;Giovanni;Rovelli;Via Ludovico il Moro 22;Italy;10404;2000-04-17;2000-05-15;2000-04-22;156;40;33;Gumbär Gummibärchen;778
Magazzini Alimentari Riuniti;Giovanni;Rovelli;Via Ludovico il Moro 22;Italy;10404;2000-04-17;2000-05-15;2000-04-22;156;31;33;Maxilaku;489
Magazzini Alimentari Riuniti;Giovanni;Rovelli;Via Ludovico il Moro 22;Italy;10404;2000-04-17;2000-05-15;2000-04-22;156;25;43;Singaporean Hokkien Fried Mee;0
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10402;2000-04-16;2000-05-28;2000-04-24;68;50;68;Vegie-spread;780
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10402;2000-04-16;2000-05-28;2000-04-24;68;22;63;Tunnbröd;0
Eastern Connection;Ann;Devon;35 King George;UK;10400;2000-04-15;2000-05-13;2000-04-30;84;114;24;Thüringer Rostbratwurst;200
Eastern Connection;Ann;Devon;35 King George;UK;10400;2000-04-15;2000-05-13;2000-04-30;84;31;33;Maxilaku;489
Eastern Connection;Ann;Devon;35 King George;UK;10400;2000-04-15;2000-05-13;2000-04-30;84;29;38;Steeleye Stout;3400
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10401;2000-04-15;2000-05-13;2000-04-24;13;45;73;Gnocchi di nonna Alice;980
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10401;2000-04-15;2000-05-13;2000-04-24;13;36;21;Nord-Ost Matjeshering;662
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10401;2000-04-15;2000-05-13;2000-04-24;13;32;23;Louisiana Fiery Hot Pepper Sauce;890
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10401;2000-04-15;2000-05-13;2000-04-24;13;32;63;Fløtemysost;445
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10399;2000-04-14;2000-04-28;2000-04-22;27;32;33;Fløtemysost;445
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10399;2000-04-14;2000-04-28;2000-04-22;27;29;38;Lakkalikööri;2000
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10399;2000-04-14;2000-04-28;2000-04-22;27;25;63;Scottish Longbreads;5000
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10399;2000-04-14;2000-04-28;2000-04-22;27;25;17;Original Frankfurter grüne Soße;944
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10398;2000-04-13;2000-05-11;2000-04-23;89;34;123;Pâté chinois;1600
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10398;2000-04-13;2000-05-11;2000-04-23;89;29;33;Steeleye Stout;3400
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10396;2000-04-10;2000-04-24;2000-04-20;135;50;24;Mozzarella di Giovanni;576
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10396;2000-04-10;2000-04-24;2000-04-20;135;32;63;Fløtemysost;445
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10396;2000-04-10;2000-04-24;2000-04-20;135;22;43;Tunnbröd;0
Princesa Isabel Vinhos;Isabel;de Castro;Estrada da saúde n 58;Portugal;10397;2000-04-10;2000-05-08;2000-04-16;60;57;21;Manjimup Dried Apples;566
Princesa Isabel Vinhos;Isabel;de Castro;Estrada da saúde n 58;Portugal;10397;2000-04-10;2000-05-08;2000-04-16;60;23;13;Sir Rodney´s Scones;800
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10395;2000-04-09;2000-05-07;2000-04-17;184;44;11;Gudbrandsdalsost;256
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10395;2000-04-09;2000-05-07;2000-04-17;184;41;73;Perth Pasties;500
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10395;2000-04-09;2000-05-07;2000-04-17;184;25;31;Spegesild;790
Hungry Coyote Import Store;Yoshi;Latimer;City Center Plaza 516 Main St;USA;10394;2000-04-08;2000-05-06;2000-04-17;30;54;13;Tarte au sucre;300
Hungry Coyote Import Store;Yoshi;Latimer;City Center Plaza 516 Main St;USA;10394;2000-04-08;2000-05-06;2000-04-17;30;20;13;Bröd;230
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10393;2000-04-08;2000-05-06;2000-04-17;127;40;73;Gumbär Gummibärchen;778
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10393;2000-04-08;2000-05-06;2000-04-17;127;34;45;Tofu;450
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10393;2000-04-08;2000-05-06;2000-04-17;127;30;28;Sill;290
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10393;2000-04-08;2000-05-06;2000-04-17;127;26;10;NuNuCa Nuß-Nougat-Creme;2433
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10393;2000-04-08;2000-05-06;2000-04-17;127;25;35;Gorgonzola Telino;653
Piccolo und mehr;Georg;Pipps;Geislweg 14;Austria;10392;2000-04-07;2000-05-05;2000-04-15;122;44;53;Gudbrandsdalsost;256
Drachenblut Delikatessen;Sven;Ottlieb;Walserweg 21;Germany;10391;2000-04-06;2000-05-04;2000-04-14;5;20;21;Bröd;230
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10390;2000-04-06;2000-05-04;2000-04-09;126;50;27;Mozzarella di Giovanni;576
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10390;2000-04-06;2000-05-04;2000-04-09;126;29;43;Steeleye Stout;3400
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10390;2000-04-06;2000-05-04;2000-04-09;126;25;48;Spegesild;790
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10390;2000-04-06;2000-05-04;2000-04-09;126;25;63;Gorgonzola Telino;653
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10389;2000-04-03;2000-05-01;2000-04-07;47;54;23;Tarte au sucre;300
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10389;2000-04-03;2000-05-01;2000-04-07;47;40;19;Sushi;257
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10389;2000-04-03;2000-05-01;2000-04-07;47;34;18;Pâté chinois;1600
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10389;2000-04-03;2000-05-01;2000-04-07;47;27;33;Outback Lager;2300
Seven Seas Imports;Hari;Kumar;90 Wadhurst Rd;UK;10388;2000-04-02;2000-04-30;2000-04-03;35;41;43;Perth Pasties;500
Seven Seas Imports;Hari;Kumar;90 Wadhurst Rd;UK;10388;2000-04-02;2000-04-30;2000-04-03;35;23;18;Røgede sild;566
Seven Seas Imports;Hari;Kumar;90 Wadhurst Rd;UK;10388;2000-04-02;2000-04-30;2000-04-03;35;21;23;Filo Mix;78
Familia Arquibaldo;Aria;Cruz;Rua Orós, 92;Brazil;10386;2000-04-01;2000-04-15;2000-04-08;14;26;13;Sasquatch Ale;2560
Familia Arquibaldo;Aria;Cruz;Rua Orós, 92;Brazil;10386;2000-04-01;2000-04-15;2000-04-08;14;19;18;Guaraná Fantástica;2678
Santé Gourmet;Jonas;Bergulfsen;Erling Skakkes gate 78;Norway;10387;2000-04-01;2000-04-29;2000-04-03;94;59;15;Raclette Courdavault;766
Santé Gourmet;Jonas;Bergulfsen;Erling Skakkes gate 78;Norway;10387;2000-04-01;2000-04-29;2000-04-03;94;51;9;Rössle Sauerkraut;88
Santé Gourmet;Jonas;Bergulfsen;Erling Skakkes gate 78;Norway;10387;2000-04-01;2000-04-29;2000-04-03;94;32;18;Fløtemysost;445
Santé Gourmet;Jonas;Bergulfsen;Erling Skakkes gate 78;Norway;10387;2000-04-01;2000-04-29;2000-04-03;94;19;18;Guaraná Fantástica;2678
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10385;2000-03-31;2000-04-28;2000-04-06;31;42;23;Camembert Pierrot;55
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10385;2000-03-31;2000-04-28;2000-04-06;31;39;13;Uncle Bob´s Organic Dried Pears;2355
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10385;2000-03-31;2000-04-28;2000-04-06;31;25;11;Scottish Longbreads;5000
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10383;2000-03-30;2000-04-27;2000-04-01;34;45;23;Gnocchi di nonna Alice;980
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10383;2000-03-30;2000-04-27;2000-04-01;34;28;18;Valkoinen suklaa;1600
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10383;2000-03-30;2000-04-27;2000-04-01;34;20;23;Bröd;230
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10384;2000-03-30;2000-04-27;2000-04-03;169;80;31;Sir Rodney´s Marmalade;268
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10384;2000-03-30;2000-04-27;2000-04-03;169;42;18;Camembert Pierrot;55
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10382;2000-03-27;2000-04-24;2000-03-30;95;114;17;Thüringer Rostbratwurst;200
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10382;2000-03-27;2000-04-24;2000-03-30;95;65;12;Carnarvon Tigers;12
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10382;2000-03-27;2000-04-24;2000-03-30;95;32;35;Chef Anton´s Gumbo Mix;1123
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10382;2000-03-27;2000-04-24;2000-03-30;95;23;53;Longlife Tofu;388
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10382;2000-03-27;2000-04-24;2000-03-30;95;17;63;Geitost;789
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10380;2000-03-26;2000-04-23;2000-04-30;35;42;9;Camembert Pierrot;55
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10380;2000-03-26;2000-04-23;2000-04-30;35;41;23;Perth Pasties;500
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10380;2000-03-26;2000-04-23;2000-04-30;35;36;21;Nord-Ost Matjeshering;662
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10380;2000-03-26;2000-04-23;2000-04-30;35;27;33;Outback Lager;2300
LILA-Supermercado;Carlos;González;Carrera 52 con Ave Bolívar #65-98 Llano Largo;Venezuela;10381;2000-03-26;2000-04-23;2000-03-27;8;23;17;Longlife Tofu;388
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10379;2000-03-25;2000-04-22;2000-03-27;45;50;19;Vegie-spread;780
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10379;2000-03-25;2000-04-22;2000-03-27;45;32;23;Louisiana Fiery Hot Pepper Sauce;890
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10379;2000-03-25;2000-04-22;2000-03-27;45;23;11;Jack´s New England Clam Chowder;734
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10378;2000-03-24;2000-04-21;2000-04-02;5;32;9;Fløtemysost;445
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10376;2000-03-23;2000-04-20;2000-03-27;20;25;45;Gorgonzola Telino;653
Seven Seas Imports;Hari;Kumar;90 Wadhurst Rd;UK;10377;2000-03-23;2000-04-20;2000-03-27;22;51;23;Rössle Sauerkraut;88
Seven Seas Imports;Hari;Kumar;90 Wadhurst Rd;UK;10377;2000-03-23;2000-04-20;2000-03-27;22;29;23;Chartreuse verte;36
Hungry Coyote Import Store;Yoshi;Latimer;City Center Plaza 516 Main St;USA;10375;2000-03-20;2000-04-17;2000-03-23;20;34;18;Tofu;450
Hungry Coyote Import Store;Yoshi;Latimer;City Center Plaza 516 Main St;USA;10375;2000-03-20;2000-04-17;2000-03-23;20;21;13;Tourtière;780
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10373;2000-03-19;2000-04-16;2000-03-25;124;32;53;Fløtemysost;445
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10373;2000-03-19;2000-04-16;2000-03-25;124;26;83;Escargots de Bourgogne;800
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10374;2000-03-19;2000-04-16;2000-03-23;4;26;18;Escargots de Bourgogne;800
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10374;2000-03-19;2000-04-16;2000-03-23;4;25;33;Gorgonzola Telino;653
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10372;2000-03-18;2000-04-15;2000-03-23;891;226;43;Côte de Blaye;67
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10372;2000-03-18;2000-04-15;2000-03-23;891;80;15;Sir Rodney´s Marmalade;268
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10372;2000-03-18;2000-04-15;2000-03-23;891;50;45;Mozzarella di Giovanni;576
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10372;2000-03-18;2000-04-15;2000-03-23;891;42;73;Camembert Pierrot;55
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10370;2000-03-17;2000-04-14;2000-04-10;1;42;33;Wimmers gute Semmelknödel;888
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10370;2000-03-17;2000-04-14;2000-04-10;1;29;18;Te från himlen;5000
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10370;2000-03-17;2000-04-14;2000-04-10;1;23;23;Longlife Tofu;388
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10371;2000-03-17;2000-04-14;2000-04-07;0;30;9;Inlagd Sill;443
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10369;2000-03-16;2000-04-13;2000-03-23;196;114;23;Thüringer Rostbratwurst;200
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10369;2000-03-16;2000-04-13;2000-03-23;196;45;21;Gnocchi di nonna Alice;980
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10368;2000-03-13;2000-04-10;2000-03-16;102;51;16;Rössle Sauerkraut;88
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10368;2000-03-13;2000-04-10;2000-03-16;102;42;38;Wimmers gute Semmelknödel;888
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10368;2000-03-13;2000-04-10;2000-03-16;102;31;28;Ravioli Angelo;443
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10368;2000-03-13;2000-04-10;2000-03-16;102;23;8;Sir Rodney´s Scones;800
Galería del gastrónomo;Eduardo;Saavedra;Rambla de Cataluña, 23;Spain;10366;2000-03-12;2000-04-23;2000-04-13;10;32;8;Louisiana Fiery Hot Pepper Sauce;890
